municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
316160;SAO GERALDO DA PIEDADE;2023-11-24;11;2023;8;Interior de MG;CONSUMADO;1
312180;DIONISIO;2023-11-24;11;2023;12;Interior de MG;CONSUMADO;1
312860;GUARDA-MOR;2023-11-27;11;2023;16;Interior de MG;CONSUMADO;1
314220;MIRAI;2023-12-23;12;2023;4;Interior de MG;CONSUMADO;1
315680;SABINOPOLIS;2023-12-24;12;2023;8;Interior de MG;CONSUMADO;1
315520;RIO ESPERA;2023-12-28;12;2023;13;Interior de MG;CONSUMADO;1
311840;CONSELHEIRO PENA;2023-12-29;12;2023;8;Interior de MG;CONSUMADO;1
316110;SAO FRANCISCO;2023-12-13;12;2023;11;Interior de MG;CONSUMADO;1
311370;CARLOS CHAGAS;2023-07-30;7;2023;15;Interior de MG;CONSUMADO;1
316935;TRES MARIAS;2023-09-24;9;2023;14;Interior de MG;CONSUMADO;1
314870;PEDRA AZUL;2023-12-19;12;2023;15;Interior de MG;CONSUMADO;1
312170;DIOGO DE VASCONCELOS;2023-05-14;5;2023;3;Interior de MG;CONSUMADO;1
316570;SENADOR FIRMINO;2023-09-20;9;2023;4;Interior de MG;CONSUMADO;1
