municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
311230;CAPELINHA;2025-07-05;7;2025;14;Interior de MG;TENTADO;1
311340;CARATINGA;2025-01-07;1;2025;12;Interior de MG;TENTADO;2
311440;CARMO DO RIO CLARO;2025-05-15;5;2025;18;Interior de MG;TENTADO;1
311470;CARVALHOPOLIS;2025-09-21;9;2025;18;Interior de MG;TENTADO;1
311580;CENTRALINA;2025-06-14;6;2025;9;Interior de MG;TENTADO;1
311580;CENTRALINA;2025-12-17;12;2025;9;Interior de MG;TENTADO;1
311615;CHAPADA GAUCHA;2025-12-02;12;2025;16;Interior de MG;TENTADO;1
311750;CONCEICAO DO MATO DENTRO;2025-05-05;5;2025;14;Interior de MG;TENTADO;1
311800;CONGONHAS;2025-10-05;10;2025;13;Interior de MG;TENTADO;1
311860;CONTAGEM;2025-01-18;1;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-01-19;1;2025;2;RMBH (Sem BH);TENTADO;2
311860;CONTAGEM;2025-01-25;1;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-02-12;2;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-02-16;2;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-06-06;6;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-06-11;6;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-06-28;6;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-08-18;8;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-10-20;10;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-11-23;11;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-12-23;12;2025;2;RMBH (Sem BH);TENTADO;1
311860;CONTAGEM;2025-12-31;12;2025;2;RMBH (Sem BH);TENTADO;1
312160;DIAMANTINA;2025-03-24;3;2025;14;Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2025-01-15;1;2025;7;Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2025-03-20;3;2025;7;Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2025-08-29;8;2025;7;Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2025-10-16;10;2025;7;Interior de MG;TENTADO;1
312230;DIVINOPOLIS;2025-12-28;12;2025;7;Interior de MG;TENTADO;1
312410;ESMERALDAS;2025-04-30;4;2025;2;RMBH (Sem BH);TENTADO;1
312410;ESMERALDAS;2025-10-13;10;2025;2;RMBH (Sem BH);TENTADO;1
312430;ESPINOSA;2025-02-08;2;2025;11;Interior de MG;TENTADO;1
312430;ESPINOSA;2025-10-07;10;2025;11;Interior de MG;TENTADO;1
312660;FRANCISCO DUMONT;2025-01-18;1;2025;11;Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2025-02-08;2;2025;8;Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2025-05-08;5;2025;8;Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2025-06-21;6;2025;8;Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2025-08-06;8;2025;8;Interior de MG;TENTADO;1
312770;GOVERNADOR VALADARES;2025-12-08;12;2025;8;Interior de MG;TENTADO;1
312900;GUIRICEMA;2025-02-22;2;2025;4;Interior de MG;TENTADO;1
312980;IBIRITE;2025-04-07;4;2025;2;RMBH (Sem BH);TENTADO;1
313050;ILICINEA;2025-06-26;6;2025;6;Interior de MG;TENTADO;1
313130;IPATINGA;2025-12-28;12;2025;12;Interior de MG;TENTADO;1
313170;ITABIRA;2025-02-18;2;2025;12;Interior de MG;TENTADO;1
313330;ITAOBIM;2025-03-11;3;2025;15;Interior de MG;TENTADO;1
313505;JAIBA;2025-09-12;9;2025;11;Interior de MG;TENTADO;1
313505;JAIBA;2025-11-21;11;2025;11;Interior de MG;TENTADO;1
313510;JANAUBA;2025-09-12;9;2025;11;Interior de MG;TENTADO;1
313580;JEQUITINHONHA;2025-04-03;4;2025;15;Interior de MG;TENTADO;1
313620;JOAO MONLEVADE;2025-08-27;8;2025;12;Interior de MG;TENTADO;1
313630;JOAO PINHEIRO;2025-03-09;3;2025;16;Interior de MG;TENTADO;2
313670;JUIZ DE FORA;2025-02-11;2;2025;4;Interior de MG;TENTADO;1
313670;JUIZ DE FORA;2025-04-14;4;2025;4;Interior de MG;TENTADO;1
313760;LAGOA SANTA;2025-04-19;4;2025;3;RMBH (Sem BH);TENTADO;1
313760;LAGOA SANTA;2025-08-03;8;2025;3;RMBH (Sem BH);TENTADO;1
313760;LAGOA SANTA;2025-12-14;12;2025;3;RMBH (Sem BH);TENTADO;1
313760;LAGOA SANTA;2025-12-20;12;2025;3;RMBH (Sem BH);TENTADO;1
313820;LAVRAS;2025-09-22;9;2025;6;Interior de MG;TENTADO;1
313950;MANHUMIRIM;2025-03-12;3;2025;12;Interior de MG;TENTADO;1
314000;MARIANA;2025-06-19;6;2025;3;Interior de MG;TENTADO;1
314070;MATEUS LEME;2025-12-10;12;2025;2;RMBH (Sem BH);TENTADO;1
314110;MATOZINHOS;2025-08-23;8;2025;19;RMBH (Sem BH);TENTADO;1
314220;MIRAI;2025-12-12;12;2025;4;Interior de MG;TENTADO;1
314330;MONTES CLAROS;2025-02-21;2;2025;11;Interior de MG;TENTADO;1
314330;MONTES CLAROS;2025-08-19;8;2025;11;Interior de MG;TENTADO;1
314330;MONTES CLAROS;2025-12-24;12;2025;11;Interior de MG;TENTADO;1
314390;MURIAE;2025-12-19;12;2025;4;Interior de MG;TENTADO;1
314460;NEPOMUCENO;2025-12-11;12;2025;6;Interior de MG;TENTADO;1
314520;NOVA SERRANA;2025-05-05;5;2025;7;Interior de MG;TENTADO;1
314610;OURO PRETO;2025-05-10;5;2025;3;Interior de MG;TENTADO;1
314610;OURO PRETO;2025-09-06;9;2025;3;Interior de MG;TENTADO;1
314610;OURO PRETO;2025-12-25;12;2025;3;Interior de MG;TENTADO;1
314710;PARA DE MINAS;2025-04-27;4;2025;7;Interior de MG;TENTADO;1
314720;PARAGUACU;2025-01-01;1;2025;18;Interior de MG;TENTADO;1
314780;PASSA VINTE;2025-03-22;3;2025;17;Interior de MG;TENTADO;1
314790;PASSOS;2025-12-16;12;2025;18;Interior de MG;TENTADO;1
314800;PATOS DE MINAS;2025-01-25;1;2025;10;Interior de MG;TENTADO;1
314800;PATOS DE MINAS;2025-07-19;7;2025;10;Interior de MG;TENTADO;1
315000;PESCADOR;2025-12-13;12;2025;15;Interior de MG;TENTADO;1
315120;PIRAPORA;2025-01-19;1;2025;14;Interior de MG;TENTADO;1
315180;POCOS DE CALDAS;2025-12-25;12;2025;18;Interior de MG;TENTADO;2
315250;POUSO ALEGRE;2025-04-04;4;2025;17;Interior de MG;TENTADO;1
315250;POUSO ALEGRE;2025-05-13;5;2025;17;Interior de MG;TENTADO;1
315250;POUSO ALEGRE;2025-07-13;7;2025;17;Interior de MG;TENTADO;1
315250;POUSO ALEGRE;2025-10-18;10;2025;17;Interior de MG;TENTADO;1
315445;RIACHINHO;2025-11-21;11;2025;16;Interior de MG;TENTADO;1
315460;RIBEIRAO DAS NEVES;2025-03-31;3;2025;2;RMBH (Sem BH);TENTADO;1
315460;RIBEIRAO DAS NEVES;2025-08-31;8;2025;2;RMBH (Sem BH);TENTADO;1
315460;RIBEIRAO DAS NEVES;2025-09-21;9;2025;2;RMBH (Sem BH);TENTADO;1
315460;RIBEIRAO DAS NEVES;2025-12-26;12;2025;2;RMBH (Sem BH);TENTADO;1
315480;RIO ACIMA;2025-12-04;12;2025;3;RMBH (Sem BH);TENTADO;1
315750;SANTA EFIGENIA DE MINAS;2025-02-11;2;2025;8;Interior de MG;TENTADO;1
315780;SANTA LUZIA;2025-02-10;2;2025;3;RMBH (Sem BH);TENTADO;1
315820;SANTA MARIA DO SUACUI;2025-11-14;11;2025;8;Interior de MG;TENTADO;1
316040;SANTO ANTONIO DO MONTE;2025-03-15;3;2025;7;Interior de MG;TENTADO;1
316210;SAO GOTARDO;2025-12-31;12;2025;10;Interior de MG;TENTADO;1
316255;SAO JOAO DO MANHUACU;2025-02-24;2;2025;12;Interior de MG;TENTADO;1
316255;SAO JOAO DO MANHUACU;2025-10-25;10;2025;12;Interior de MG;TENTADO;1
316295;SAO JOSE DA LAPA;2025-08-10;8;2025;3;RMBH (Sem BH);TENTADO;1
316370;SAO LOURENCO;2025-02-19;2;2025;17;Interior de MG;TENTADO;1
316553;SARZEDO;2025-07-12;7;2025;2;RMBH (Sem BH);TENTADO;1
316720;SETE LAGOAS;2025-02-11;2;2025;19;Interior de MG;TENTADO;1
316720;SETE LAGOAS;2025-06-03;6;2025;19;Interior de MG;TENTADO;1
316720;SETE LAGOAS;2025-07-20;7;2025;19;Interior de MG;TENTADO;1
316720;SETE LAGOAS;2025-11-09;11;2025;19;Interior de MG;TENTADO;1
316720;SETE LAGOAS;2025-12-14;12;2025;19;Interior de MG;TENTADO;1
316840;TARUMIRIM;2025-08-24;8;2025;8;Interior de MG;TENTADO;1
316860;TEOFILO OTONI;2025-01-28;1;2025;15;Interior de MG;TENTADO;1
316860;TEOFILO OTONI;2025-03-26;3;2025;15;Interior de MG;TENTADO;1
316870;TIMOTEO;2025-01-11;1;2025;12;Interior de MG;TENTADO;1
316970;TURMALINA;2025-12-04;12;2025;14;Interior de MG;TENTADO;1
316990;UBA;2025-05-12;5;2025;4;Interior de MG;TENTADO;1
317010;UBERABA;2025-02-02;2;2025;5;Interior de MG;TENTADO;1
317010;UBERABA;2025-02-15;2;2025;5;Interior de MG;TENTADO;1
317010;UBERABA;2025-12-20;12;2025;5;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-08-16;8;2025;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-08-17;8;2025;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-10-08;10;2025;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-10-21;10;2025;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-11-18;11;2025;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-12-01;12;2025;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2025-12-13;12;2025;9;Interior de MG;TENTADO;1
317040;UNAI;2025-06-06;6;2025;16;Interior de MG;TENTADO;1
317120;VESPASIANO;2025-03-21;3;2025;3;RMBH (Sem BH);TENTADO;1
317120;VESPASIANO;2025-08-26;8;2025;3;RMBH (Sem BH);TENTADO;1
317120;VESPASIANO;2025-11-01;11;2025;3;RMBH (Sem BH);TENTADO;1
317200;VISCONDE DO RIO BRANCO;2025-05-27;5;2025;4;Interior de MG;TENTADO;1
317200;VISCONDE DO RIO BRANCO;2025-12-13;12;2025;4;Interior de MG;TENTADO;1
315140;PITANGUI;2025-02-23;2;2025;7;Interior de MG;TENTADO;1
312590;FERROS;2025-06-20;6;2025;12;Interior de MG;TENTADO;1
311300;CARAI;2025-04-19;4;2025;15;Interior de MG;TENTADO;1
315130;PIRAUBA;2025-06-14;6;2025;4;Interior de MG;TENTADO;1
316030;SANTO ANTONIO DO JACINTO;2025-05-04;5;2025;15;Interior de MG;TENTADO;1
314900;PEDRA DOURADA;2025-01-24;1;2025;4;Interior de MG;TENTADO;1
316670;SERRA DOS AIMORES;2025-02-07;2;2025;15;Interior de MG;TENTADO;1
316570;SENADOR FIRMINO;2025-02-10;2;2025;4;Interior de MG;TENTADO;1
310440;ARGIRITA;2025-05-29;5;2025;4;Interior de MG;TENTADO;1
315330;PRESIDENTE KUBITSCHEK;2025-06-07;6;2025;14;Interior de MG;TENTADO;1
312083;CUPARAQUE;2025-06-14;6;2025;8;Interior de MG;TENTADO;1
313695;JUVENILIA;2025-06-24;6;2025;11;Interior de MG;TENTADO;1
316557;SENADOR AMARAL;2025-07-15;7;2025;17;Interior de MG;TENTADO;1
311160;CAMPOS GERAIS;2025-07-19;7;2025;18;Interior de MG;TENTADO;1
313230;ITAIPE;2025-07-30;7;2025;15;Interior de MG;TENTADO;1
316555;SETUBINHA;2025-08-06;8;2025;15;Interior de MG;TENTADO;1
317115;VERMELHO NOVO;2025-08-09;8;2025;12;Interior de MG;TENTADO;1
317075;VARJAO DE MINAS;2025-08-17;8;2025;10;Interior de MG;TENTADO;1
310600;BELA VISTA DE MINAS;2025-10-29;10;2025;12;Interior de MG;TENTADO;1
316170;SAO GONCALO DO ABAETE;2025-11-08;11;2025;10;Interior de MG;TENTADO;1
314760;PASSA QUATRO;2025-12-21;12;2025;17;Interior de MG;TENTADO;1
316770;SOBRALIA;2025-12-28;12;2025;8;Interior de MG;TENTADO;1
310160;ALFENAS;2025-03-03;3;2025;18;Interior de MG;CONSUMADO;1
310170;ALMENARA;2025-12-08;12;2025;15;Interior de MG;CONSUMADO;1
310270;CACHOEIRA DE PAJEU;2025-07-08;7;2025;15;Interior de MG;CONSUMADO;1
310340;ARACUAI;2025-10-02;10;2025;15;Interior de MG;CONSUMADO;1
310400;ARAXA;2025-02-14;2;2025;5;Interior de MG;CONSUMADO;1
310400;ARAXA;2025-05-15;5;2025;5;Interior de MG;CONSUMADO;1
310400;ARAXA;2025-12-13;12;2025;5;Interior de MG;CONSUMADO;1
310450;ARINOS;2025-04-01;4;2025;16;Interior de MG;CONSUMADO;1
310450;ARINOS;2025-10-23;10;2025;16;Interior de MG;CONSUMADO;1
310500;BALDIM;2025-03-01;3;2025;19;RMBH (Sem BH);CONSUMADO;1
310560;BARBACENA;2025-08-03;8;2025;13;Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2025-01-09;1;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-01-28;1;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-03-02;3;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-03-24;3;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-03-12;3;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-04-04;4;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-04-06;4;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-04-16;4;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-05-01;5;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-07-05;7;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-08-16;8;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-10-16;10;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-10-20;10;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-10-23;10;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-10-26;10;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-11-08;11;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-12-13;12;2025;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2025-12-31;12;2025;1;Belo Horizonte;CONSUMADO;1
310670;BETIM;2025-01-25;1;2025;2;RMBH (Sem BH);CONSUMADO;1
310670;BETIM;2025-06-08;6;2025;2;RMBH (Sem BH);CONSUMADO;1
310670;BETIM;2025-09-10;9;2025;2;RMBH (Sem BH);CONSUMADO;1
310670;BETIM;2025-04-14;4;2025;2;RMBH (Sem BH);CONSUMADO;1
310670;BETIM;2025-12-15;12;2025;2;RMBH (Sem BH);CONSUMADO;1
310710;BOA ESPERANCA;2025-03-13;3;2025;6;Interior de MG;CONSUMADO;1
310730;BOCAIUVA;2025-08-20;8;2025;11;Interior de MG;CONSUMADO;1
310840;BOTELHOS;2025-03-16;3;2025;18;Interior de MG;CONSUMADO;1
310860;BRASILIA DE MINAS;2025-04-07;4;2025;11;Interior de MG;CONSUMADO;1
310900;BRUMADINHO;2025-08-28;8;2025;2;RMBH (Sem BH);CONSUMADO;1
311120;CAMPO BELO;2025-07-15;7;2025;6;Interior de MG;CONSUMADO;1
311130;CAMPO DO MEIO;2025-08-08;8;2025;18;Interior de MG;CONSUMADO;1
311340;CARATINGA;2025-01-19;1;2025;12;Interior de MG;CONSUMADO;1
311340;CARATINGA;2025-02-17;2;2025;12;Interior de MG;CONSUMADO;1
311530;CATAGUASES;2025-02-05;2;2025;4;Interior de MG;CONSUMADO;1
311860;CONTAGEM;2025-09-14;9;2025;2;RMBH (Sem BH);CONSUMADO;1
311860;CONTAGEM;2025-10-19;10;2025;2;RMBH (Sem BH);CONSUMADO;1
311860;CONTAGEM;2025-10-24;10;2025;2;RMBH (Sem BH);CONSUMADO;1
311910;CORINTO;2025-12-05;12;2025;14;Interior de MG;CONSUMADO;1
312087;CURRAL DE DENTRO;2025-01-09;1;2025;11;Interior de MG;CONSUMADO;1
312090;CURVELO;2025-03-25;3;2025;14;Interior de MG;CONSUMADO;1
312090;CURVELO;2025-10-22;10;2025;14;Interior de MG;CONSUMADO;1
312230;DIVINOPOLIS;2025-05-21;5;2025;7;Interior de MG;CONSUMADO;1
312230;DIVINOPOLIS;2025-08-29;8;2025;7;Interior de MG;CONSUMADO;1
312230;DIVINOPOLIS;2025-08-15;8;2025;7;Interior de MG;CONSUMADO;1
312230;DIVINOPOLIS;2025-10-11;10;2025;7;Interior de MG;CONSUMADO;1
312710;FRUTAL;2025-02-18;2;2025;5;Interior de MG;CONSUMADO;1
312720;FUNILANDIA;2025-02-14;2;2025;19;Interior de MG;CONSUMADO;1
312770;GOVERNADOR VALADARES;2025-04-23;4;2025;8;Interior de MG;CONSUMADO;1
312770;GOVERNADOR VALADARES;2025-06-28;6;2025;8;Interior de MG;CONSUMADO;1
312770;GOVERNADOR VALADARES;2025-09-10;9;2025;8;Interior de MG;CONSUMADO;1
312800;GUANHAES;2025-07-12;7;2025;8;Interior de MG;CONSUMADO;1
312980;IBIRITE;2025-03-10;3;2025;2;RMBH (Sem BH);CONSUMADO;1
312980;IBIRITE;2025-03-27;3;2025;2;RMBH (Sem BH);CONSUMADO;1
313130;IPATINGA;2025-08-11;8;2025;12;Interior de MG;CONSUMADO;1
313130;IPATINGA;2025-09-11;9;2025;12;Interior de MG;CONSUMADO;1
313170;ITABIRA;2025-03-15;3;2025;12;Interior de MG;CONSUMADO;1
313190;ITABIRITO;2025-02-17;2;2025;3;Interior de MG;CONSUMADO;1
313250;ITAMARANDIBA;2025-08-05;8;2025;14;Interior de MG;CONSUMADO;1
313270;ITAMBACURI;2025-12-05;12;2025;15;Interior de MG;CONSUMADO;1
313380;ITAUNA;2025-12-11;12;2025;7;Interior de MG;CONSUMADO;1
313380;ITAUNA;2025-12-14;12;2025;7;Interior de MG;CONSUMADO;1
313440;ITURAMA;2025-03-27;3;2025;5;Interior de MG;CONSUMADO;1
313520;JANUARIA;2025-11-14;11;2025;11;Interior de MG;CONSUMADO;2
313580;JEQUITINHONHA;2025-11-02;11;2025;15;Interior de MG;CONSUMADO;1
313670;JUIZ DE FORA;2025-01-11;1;2025;4;Interior de MG;CONSUMADO;1
313670;JUIZ DE FORA;2025-10-08;10;2025;4;Interior de MG;CONSUMADO;1
313670;JUIZ DE FORA;2025-12-29;12;2025;4;Interior de MG;CONSUMADO;1
313810;LASSANCE;2025-01-06;1;2025;14;Interior de MG;CONSUMADO;1
313960;MANTENA;2025-07-31;7;2025;8;Interior de MG;CONSUMADO;1
314090;MATIPO;2025-05-03;5;2025;12;Interior de MG;CONSUMADO;1
314300;MONTE BELO;2025-05-26;5;2025;18;Interior de MG;CONSUMADO;1
314300;MONTE BELO;2025-10-23;10;2025;18;Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2025-01-17;1;2025;11;Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2025-04-23;4;2025;11;Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2025-09-23;9;2025;11;Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2025-12-06;12;2025;11;Interior de MG;CONSUMADO;1
314390;MURIAE;2025-10-19;10;2025;4;Interior de MG;CONSUMADO;1
314430;NANUQUE;2025-10-15;10;2025;15;Interior de MG;CONSUMADO;1
314520;NOVA SERRANA;2025-07-18;7;2025;7;Interior de MG;CONSUMADO;1
314700;PARACATU;2025-07-04;7;2025;16;Interior de MG;CONSUMADO;1
314800;PATOS DE MINAS;2025-11-02;11;2025;10;Interior de MG;CONSUMADO;1
315020;PIEDADE DE PONTE NOVA;2025-05-01;5;2025;12;Interior de MG;CONSUMADO;1
315053;PINGO D'AGUA;2025-11-22;11;2025;12;Interior de MG;CONSUMADO;1
315180;POCOS DE CALDAS;2025-11-02;11;2025;18;Interior de MG;CONSUMADO;1
315200;POMPEU;2025-09-05;9;2025;7;Interior de MG;CONSUMADO;1
315200;POMPEU;2025-10-01;10;2025;7;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2025-03-22;3;2025;17;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2025-07-30;7;2025;17;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2025-08-17;8;2025;17;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2025-09-01;9;2025;17;Interior de MG;CONSUMADO;1
315280;PRATA;2025-11-04;11;2025;9;Interior de MG;CONSUMADO;1
315445;RIACHINHO;2025-12-28;12;2025;16;Interior de MG;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2025-02-11;2;2025;2;RMBH (Sem BH);CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2025-03-16;3;2025;2;RMBH (Sem BH);CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2025-04-12;4;2025;2;RMBH (Sem BH);CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2025-11-24;11;2025;2;RMBH (Sem BH);CONSUMADO;1
315720;SANTA BARBARA;2025-03-30;3;2025;12;Interior de MG;CONSUMADO;1
315780;SANTA LUZIA;2025-07-08;7;2025;3;RMBH (Sem BH);CONSUMADO;1
315990;SANTO ANTONIO DO AMPARO;2025-06-09;6;2025;6;Interior de MG;CONSUMADO;1
315990;SANTO ANTONIO DO AMPARO;2025-08-30;8;2025;6;Interior de MG;CONSUMADO;1
316150;SAO GERALDO;2025-04-11;4;2025;4;Interior de MG;CONSUMADO;2
316210;SAO GOTARDO;2025-07-17;7;2025;10;Interior de MG;CONSUMADO;1
316620;SENHORA DOS REMEDIOS;2025-04-20;4;2025;13;Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2025-10-14;10;2025;19;Interior de MG;CONSUMADO;1
