municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;tentado_consumado;qtde_vitimas
313440;ITURAMA;2026-01-01;1;2026;5;Interior de MG;TENTADO;1
313540;JECEABA;2026-02-09;2;2026;13;Interior de MG;TENTADO;1
313580;JEQUITINHONHA;2026-07-07;7;2026;15;Interior de MG;TENTADO;1
313620;JOAO MONLEVADE;2026-04-24;4;2026;12;Interior de MG;TENTADO;1
313760;LAGOA SANTA;2026-06-02;6;2026;3;RMBH (Sem BH);TENTADO;1
313840;LEOPOLDINA;2026-01-22;1;2026;4;Interior de MG;TENTADO;1
313900;MACHADO;2026-04-02;4;2026;18;Interior de MG;TENTADO;1
313940;MANHUACU;2026-06-06;6;2026;12;Interior de MG;TENTADO;1
314110;MATOZINHOS;2026-05-11;5;2026;19;RMBH (Sem BH);TENTADO;1
314330;MONTES CLAROS;2026-03-14;3;2026;11;Interior de MG;TENTADO;1
314390;MURIAE;2026-02-20;2;2026;4;Interior de MG;TENTADO;1
314700;PARACATU;2026-03-10;3;2026;16;Interior de MG;TENTADO;1
314700;PARACATU;2026-07-06;7;2026;16;Interior de MG;TENTADO;1
314800;PATOS DE MINAS;2026-02-06;2;2026;10;Interior de MG;TENTADO;1
314800;PATOS DE MINAS;2026-05-11;5;2026;10;Interior de MG;TENTADO;1
314810;PATROCINIO;2026-02-05;2;2026;10;Interior de MG;TENTADO;1
315150;PIUMHI;2026-01-05;1;2026;18;Interior de MG;TENTADO;1
315180;POCOS DE CALDAS;2026-04-13;4;2026;18;Interior de MG;TENTADO;1
315200;POMPEU;2026-01-26;1;2026;7;Interior de MG;TENTADO;1
315210;PONTE NOVA;2026-04-08;4;2026;12;Interior de MG;TENTADO;1
315210;PONTE NOVA;2026-04-24;4;2026;12;Interior de MG;TENTADO;1
315400;RAUL SOARES;2026-03-19;3;2026;12;Interior de MG;TENTADO;1
315460;RIBEIRAO DAS NEVES;2026-03-21;3;2026;2;RMBH (Sem BH);TENTADO;1
315570;RIO PIRACICABA;2026-03-13;3;2026;12;Interior de MG;TENTADO;1
315780;SANTA LUZIA;2026-07-03;7;2026;3;RMBH (Sem BH);TENTADO;1
316040;SANTO ANTONIO DO MONTE;2026-07-26;7;2026;7;Interior de MG;TENTADO;1
316210;SAO GOTARDO;2026-02-01;2;2026;10;Interior de MG;TENTADO;1
316210;SAO GOTARDO;2026-04-05;4;2026;10;Interior de MG;TENTADO;1
316470;SAO SEBASTIAO PARAISO;2026-01-05;1;2026;18;Interior de MG;TENTADO;1
316550;SARDOA;2026-06-27;6;2026;8;Interior de MG;TENTADO;1
316870;TIMOTEO;2026-02-26;2;2026;12;Interior de MG;TENTADO;1
317010;UBERABA;2026-05-01;5;2026;5;Interior de MG;TENTADO;1
317010;UBERABA;2026-06-22;6;2026;5;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-01-08;1;2026;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-02-08;2;2026;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-03-02;3;2026;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-03-08;3;2026;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-05-24;5;2026;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-05-25;5;2026;9;Interior de MG;TENTADO;1
317020;UBERLANDIA;2026-07-09;7;2026;9;Interior de MG;TENTADO;1
317052;URUCUIA;2026-03-13;3;2026;16;Interior de MG;TENTADO;1
317070;VARGINHA;2026-02-22;2;2026;6;Interior de MG;TENTADO;1
317070;VARGINHA;2026-07-16;7;2026;6;Interior de MG;TENTADO;1
317120;VESPASIANO;2026-03-23;3;2026;3;RMBH (Sem BH);TENTADO;1
317130;VICOSA;2026-06-16;6;2026;4;Interior de MG;TENTADO;1
312690;FREI INOCENCIO;2026-05-16;5;2026;8;Interior de MG;TENTADO;1
312620;FORMOSO;2026-07-07;7;2026;16;Interior de MG;TENTADO;1
313930;MANGA;2026-01-01;1;2026;11;Interior de MG;TENTADO;1
316920;TOMBOS;2026-03-27;3;2026;4;Interior de MG;TENTADO;1
316555;SETUBINHA;2026-07-28;7;2026;15;Interior de MG;TENTADO;1
314370;MORRO DO PILAR;2026-02-15;2;2026;14;Interior de MG;TENTADO;1
316447;SAO SEBASTIAO DO ANTA;2026-03-31;3;2026;12;Interior de MG;TENTADO;1
316900;TOCANTINS;2026-05-17;5;2026;4;Interior de MG;TENTADO;1
311210;CAPARAO;2026-06-30;6;2026;12;Interior de MG;TENTADO;1
315737;SANTA CRUZ DE SALINAS;2026-07-05;7;2026;11;Interior de MG;TENTADO;1
310350;ARAGUARI;2026-01-20;1;2026;9;Interior de MG;CONSUMADO;1
310350;ARAGUARI;2026-02-22;2;2026;9;Interior de MG;CONSUMADO;1
310420;ARCOS;2026-07-23;7;2026;7;Interior de MG;CONSUMADO;1
310500;BALDIM;2026-01-01;1;2026;19;RMBH (Sem BH);CONSUMADO;1
310520;BANDEIRA;2026-02-13;2;2026;15;Interior de MG;CONSUMADO;1
310560;BARBACENA;2026-05-23;5;2026;13;Interior de MG;CONSUMADO;1
310560;BARBACENA;2026-06-27;6;2026;13;Interior de MG;CONSUMADO;1
310620;BELO HORIZONTE;2026-01-20;1;2026;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2026-02-08;2;2026;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2026-02-09;2;2026;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2026-03-24;3;2026;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2026-05-17;5;2026;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2026-06-22;6;2026;1;Belo Horizonte;CONSUMADO;1
310620;BELO HORIZONTE;2026-07-28;7;2026;1;Belo Horizonte;CONSUMADO;1
310670;BETIM;2026-01-24;1;2026;2;RMBH (Sem BH);CONSUMADO;1
310730;BOCAIUVA;2026-03-21;3;2026;11;Interior de MG;CONSUMADO;1
310800;BOM SUCESSO;2026-03-16;3;2026;6;Interior de MG;CONSUMADO;1
311120;CAMPO BELO;2026-04-05;4;2026;6;Interior de MG;CONSUMADO;1
311530;CATAGUASES;2026-07-04;7;2026;4;Interior de MG;CONSUMADO;1
312090;CURVELO;2026-01-19;1;2026;14;Interior de MG;CONSUMADO;1
312230;DIVINOPOLIS;2026-03-02;3;2026;7;Interior de MG;CONSUMADO;1
312770;GOVERNADOR VALADARES;2026-01-25;1;2026;8;Interior de MG;CONSUMADO;1
312770;GOVERNADOR VALADARES;2026-06-16;6;2026;8;Interior de MG;CONSUMADO;1
313130;IPATINGA;2026-02-02;2;2026;12;Interior de MG;CONSUMADO;1
313170;ITABIRA;2026-03-23;3;2026;12;Interior de MG;CONSUMADO;1
313380;ITAUNA;2026-02-15;2;2026;7;Interior de MG;CONSUMADO;1
313420;ITUIUTABA;2026-07-23;7;2026;9;Interior de MG;CONSUMADO;1
313545;JENIPAPO DE MINAS;2026-07-26;7;2026;14;Interior de MG;CONSUMADO;1
313665;JUATUBA;2026-02-10;2;2026;2;RMBH (Sem BH);CONSUMADO;1
313670;JUIZ DE FORA;2026-07-02;7;2026;4;Interior de MG;CONSUMADO;1
313820;LAVRAS;2026-04-16;4;2026;6;Interior de MG;CONSUMADO;1
313940;MANHUACU;2026-05-17;5;2026;12;Interior de MG;CONSUMADO;1
314000;MARIANA;2026-02-03;2;2026;3;Interior de MG;CONSUMADO;2
314140;MEDINA;2026-05-25;5;2026;15;Interior de MG;CONSUMADO;1
314210;MIRADOURO;2026-06-15;6;2026;4;Interior de MG;CONSUMADO;1
314330;MONTES CLAROS;2026-02-26;2;2026;11;Interior de MG;CONSUMADO;1
314435;NAQUE;2026-05-18;5;2026;12;Interior de MG;CONSUMADO;1
314600;OURO FINO;2026-02-09;2;2026;17;Interior de MG;CONSUMADO;1
314740;PARAOPEBA;2026-06-05;6;2026;19;Interior de MG;CONSUMADO;1
314790;PASSOS;2026-03-09;3;2026;18;Interior de MG;CONSUMADO;1
314860;PECANHA;2026-07-27;7;2026;8;Interior de MG;CONSUMADO;1
315140;PITANGUI;2026-06-21;6;2026;7;Interior de MG;CONSUMADO;1
315210;PONTE NOVA;2026-02-09;2;2026;12;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2026-01-12;1;2026;17;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2026-02-01;2;2026;17;Interior de MG;CONSUMADO;1
315250;POUSO ALEGRE;2026-03-18;3;2026;17;Interior de MG;CONSUMADO;1
315280;PRATA;2026-05-17;5;2026;9;Interior de MG;CONSUMADO;1
315460;RIBEIRAO DAS NEVES;2026-02-04;2;2026;2;RMBH (Sem BH);CONSUMADO;3
315460;RIBEIRAO DAS NEVES;2026-03-31;3;2026;2;RMBH (Sem BH);CONSUMADO;1
315780;SANTA LUZIA;2026-03-08;3;2026;3;RMBH (Sem BH);CONSUMADO;1
315980;SANTA VITORIA;2026-06-02;6;2026;9;Interior de MG;CONSUMADO;1
316150;SAO GERALDO;2026-06-07;6;2026;4;Interior de MG;CONSUMADO;1
316250;SAO JOAO DEL REI;2026-01-23;1;2026;13;Interior de MG;CONSUMADO;1
316470;SAO SEBASTIAO PARAISO;2026-02-18;2;2026;18;Interior de MG;CONSUMADO;1
316720;SETE LAGOAS;2026-02-22;2;2026;19;Interior de MG;CONSUMADO;1
316870;TIMOTEO;2026-04-24;4;2026;12;Interior de MG;CONSUMADO;1
317010;UBERABA;2026-03-08;3;2026;5;Interior de MG;CONSUMADO;1
317010;UBERABA;2026-05-17;5;2026;5;Interior de MG;CONSUMADO;1
317020;UBERLANDIA;2026-03-15;3;2026;9;Interior de MG;CONSUMADO;1
317070;VARGINHA;2026-01-26;1;2026;6;Interior de MG;CONSUMADO;1
317150;MATHIAS LOBATO;2026-01-05;1;2026;8;Interior de MG;CONSUMADO;1
317200;VISCONDE DO RIO BRANCO;2026-06-23;6;2026;4;Interior de MG;CONSUMADO;1
312160;DIAMANTINA;2026-01-07;1;2026;14;Interior de MG;CONSUMADO;1
315150;PIUMHI;2026-03-09;3;2026;18;Interior de MG;CONSUMADO;1
315150;PIUMHI;2026-03-25;3;2026;18;Interior de MG;CONSUMADO;1
311545;CATUJI;2026-02-15;2;2026;15;Interior de MG;CONSUMADO;1
312700;FRONTEIRA;2026-03-08;3;2026;5;Interior de MG;CONSUMADO;1
310460;ASTOLFO DUTRA;2026-02-17;2;2026;4;Interior de MG;CONSUMADO;1
313100;INHAUMA;2026-02-26;2;2026;19;Interior de MG;CONSUMADO;1
316040;SANTO ANTONIO DO MONTE;2026-02-14;2;2026;7;Interior de MG;CONSUMADO;1
315217;PONTO DOS VOLANTES;2026-05-10;5;2026;15;Interior de MG;CONSUMADO;1
310790;BOM REPOUSO;2026-01-01;1;2026;17;Interior de MG;CONSUMADO;1
310790;BOM REPOUSO;2026-01-10;1;2026;17;Interior de MG;CONSUMADO;1
314050;MARTINHO CAMPOS;2026-01-12;1;2026;7;Interior de MG;CONSUMADO;1
314120;MATUTINA;2026-02-17;2;2026;10;Interior de MG;CONSUMADO;1
311150;CAMPOS ALTOS;2026-02-24;2;2026;5;Interior de MG;CONSUMADO;1
315480;RIO ACIMA;2026-04-26;4;2026;3;RMBH (Sem BH);CONSUMADO;1
314055;MATA VERDE;2026-04-30;4;2026;15;Interior de MG;CONSUMADO;1
313065;INDAIABIRA;2026-05-14;5;2026;11;Interior de MG;CONSUMADO;1
315750;SANTA EFIGENIA DE MINAS;2026-06-02;6;2026;8;Interior de MG;CONSUMADO;1
315750;SANTA EFIGENIA DE MINAS;2026-06-27;6;2026;8;Interior de MG;CONSUMADO;1
315690;SACRAMENTO;2026-06-21;6;2026;5;Interior de MG;CONSUMADO;1
313430;ITUMIRIM;2026-06-23;6;2026;6;Interior de MG;CONSUMADO;1
313780;LAMBARI;2026-06-29;6;2026;6;Interior de MG;CONSUMADO;1
315080;PIRANGA;2026-05-01;5;2026;13;Interior de MG;CONSUMADO;1
