municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;natureza_delito;tentado_consumado;qtde_vitimas
310020;ABAETE;2024-01-12;1;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-01-15;1;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-01-17;1;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-01-20;1;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-01-22;1;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-01-28;1;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-01-28;1;2024;7;Interior de MG;OUTRAS INFRACOES CONTRA O PATRIMONIO;S;1
310020;ABAETE;2024-02-10;2;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-02-18;2;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-02-19;2;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-02-20;2;2024;7;Interior de MG;DIFAMACAO;S;1
310020;ABAETE;2024-02-23;2;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-02-23;2;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-03-02;3;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-03-03;3;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-03-03;3;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-03-12;3;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-03-18;3;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-03-27;3;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-03-27;3;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-03-28;3;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-03-31;3;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-01;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-03;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-05;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-05;4;2024;7;Interior de MG;APROPRIACAO INDEBITA DE COISA ALHEIA MOVEL;S;1
310020;ABAETE;2024-04-06;4;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-04-07;4;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-04-07;4;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-04-11;4;2024;7;Interior de MG;ABANDONO DE INCAPAZ;S;1
310020;ABAETE;2024-04-15;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-15;4;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-04-16;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-21;4;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;2
310020;ABAETE;2024-04-22;4;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-04-24;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-25;4;2024;7;Interior de MG;ABANDONO DE INCAPAZ;S;1
310020;ABAETE;2024-04-25;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-04-26;4;2024;7;Interior de MG;LESAO CORPORAL;S;2
310020;ABAETE;2024-04-27;4;2024;7;Interior de MG;MAUS TRATOS;S;1
310020;ABAETE;2024-04-27;4;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-04-28;4;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-01;5;2024;7;Interior de MG;FOTOG./PUBLICA CENA DE SEXO/PORNO C/MENOR ID.;S;1
310020;ABAETE;2024-05-01;5;2024;7;Interior de MG;VIOLACAO DE DOMICILIO;S;1
310020;ABAETE;2024-05-02;5;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-05-04;5;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-04;5;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-05-05;5;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-07;5;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-07;5;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-05-09;5;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-10;5;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-05-11;5;2024;7;Interior de MG;INJURIA;S;1
310020;ABAETE;2024-05-13;5;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-05-15;5;2024;7;Interior de MG;FURTO;S;1
310020;ABAETE;2024-05-16;5;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-05-17;5;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-19;5;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-05-20;5;2024;7;Interior de MG;AMEACA;S;2
310020;ABAETE;2024-05-21;5;2024;7;Interior de MG;VIOLACAO DE DOMICILIO;S;1
310020;ABAETE;2024-05-26;5;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-05-31;5;2024;7;Interior de MG;OUTRAS ACOES DEFESA SOCIAL;S;1
310020;ABAETE;2024-06-02;6;2024;7;Interior de MG;AMEACA;S;2
310020;ABAETE;2024-06-03;6;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-06-05;6;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-06-07;6;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-06-09;6;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-06-10;6;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-06-13;6;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-06-15;6;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-06-17;6;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-06-26;6;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-06-26;6;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-07-07;7;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-07-08;7;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-07-10;7;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-07-18;7;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-07-21;7;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-07-22;7;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-07-28;7;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-08-01;8;2024;7;Interior de MG;LESAO CORPORAL;N;1
310020;ABAETE;2024-08-02;8;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-08-03;8;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-08-10;8;2024;7;Interior de MG;AMEACA;S;2
310020;ABAETE;2024-08-15;8;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-08-15;8;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-08-20;8;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-08-24;8;2024;7;Interior de MG;LESAO CORPORAL;S;2
310020;ABAETE;2024-08-25;8;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-08-28;8;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-08-29;8;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-08-31;8;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-09-02;9;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-09-02;9;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-09-02;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-04;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-07;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-08;9;2024;7;Interior de MG;AMEACA;S;3
310020;ABAETE;2024-09-08;9;2024;7;Interior de MG;MAUS TRATOS;S;1
310020;ABAETE;2024-09-09;9;2024;7;Interior de MG;FURTO;S;1
310020;ABAETE;2024-09-09;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-11;9;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-09-14;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-14;9;2024;7;Interior de MG;INJURIA;S;1
310020;ABAETE;2024-09-14;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-15;9;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-09-15;9;2024;7;Interior de MG;DIFAMACAO;S;1
310020;ABAETE;2024-09-18;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-18;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-20;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-20;9;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-09-20;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-22;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-23;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-25;9;2024;7;Interior de MG;PERSEGUICAO;S;2
310020;ABAETE;2024-09-28;9;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-09-29;9;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-09-30;9;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-09-30;9;2024;7;Interior de MG;ESTUPRO DE VULNERAVEL;S;1
310020;ABAETE;2024-10-01;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-03;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-04;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-04;10;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-10-04;10;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-10-05;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-06;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-11;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-13;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-13;10;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-10-14;10;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-10-14;10;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-10-17;10;2024;7;Interior de MG;FURTO DE COISA COMUM;S;1
310020;ABAETE;2024-10-20;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-25;10;2024;7;Interior de MG;ATRITO VERBAL;S;1
310020;ABAETE;2024-10-26;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-26;10;2024;7;Interior de MG;PERSEGUICAO;S;1
310020;ABAETE;2024-10-27;10;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-10-29;10;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-10-30;10;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-10-31;10;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-10-31;10;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-11-01;11;2024;7;Interior de MG;ABANDONO DE INCAPAZ;S;1
310020;ABAETE;2024-11-01;11;2024;7;Interior de MG;ATRITO VERBAL;S;1
310020;ABAETE;2024-11-05;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-07;11;2024;7;Interior de MG;ESTUPRO DE VULNERAVEL;S;1
310020;ABAETE;2024-11-08;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-11;11;2024;7;Interior de MG;FURTO;S;1
310020;ABAETE;2024-11-12;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-14;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-14;11;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-11-16;11;2024;7;Interior de MG;DIFAMACAO;S;1
310020;ABAETE;2024-11-17;11;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-11-18;11;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-11-19;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-19;11;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-11-20;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-22;11;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-11-23;11;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-11-27;11;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-11-29;11;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-12-03;12;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-12-08;12;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-12-08;12;2024;7;Interior de MG;HOMICIDIO;N;1
310020;ABAETE;2024-12-09;12;2024;7;Interior de MG;DANO;S;1
310020;ABAETE;2024-12-11;12;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-12-14;12;2024;7;Interior de MG;AMEACA;S;1
310020;ABAETE;2024-12-14;12;2024;7;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310020;ABAETE;2024-12-14;12;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-12-19;12;2024;7;Interior de MG;DIRECAO PERIGOSA DE VEICULO/EMBARCAC NA VIA/AGUA PUBL;S;1
310020;ABAETE;2024-12-24;12;2024;7;Interior de MG;LESAO CORPORAL;S;1
310020;ABAETE;2024-12-26;12;2024;7;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310020;ABAETE;2024-12-28;12;2024;7;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-01-09;1;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-01-09;1;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-01-21;1;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-01-23;1;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-01-23;1;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-01-28;1;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-01-29;1;2024;12;Interior de MG;PERSEGUICAO;S;1
310030;ABRE-CAMPO;2024-01-30;1;2024;12;Interior de MG;DANO;S;1
310030;ABRE-CAMPO;2024-02-12;2;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-02-13;2;2024;12;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310030;ABRE-CAMPO;2024-02-14;2;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-02-22;2;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-02-24;2;2024;12;Interior de MG;PERSEGUICAO;S;1
310030;ABRE-CAMPO;2024-02-25;2;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-02-28;2;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-03-02;3;2024;12;Interior de MG;INJURIA RACIAL;S;1
310030;ABRE-CAMPO;2024-03-05;3;2024;12;Interior de MG;VIOLENCIA PSICOLOGICA;S;1
310030;ABRE-CAMPO;2024-03-09;3;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-03-18;3;2024;12;Interior de MG;PERSEGUICAO;S;1
310030;ABRE-CAMPO;2024-03-22;3;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-04-12;4;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-04-14;4;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-04-15;4;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-04-17;4;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-04-27;4;2024;12;Interior de MG;AMEACA;S;2
310030;ABRE-CAMPO;2024-04-28;4;2024;12;Interior de MG;DANO;S;1
310030;ABRE-CAMPO;2024-05-05;5;2024;12;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
310030;ABRE-CAMPO;2024-05-08;5;2024;12;Interior de MG;DIFAMACAO;S;1
310030;ABRE-CAMPO;2024-05-19;5;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-05-23;5;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-05-24;5;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-06-02;6;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-06-03;6;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-06-08;6;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-06-26;6;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-07-11;7;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-07-14;7;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-08-05;8;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-08-06;8;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-08-18;8;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-08-19;8;2024;12;Interior de MG;PERSEGUICAO;S;1
310030;ABRE-CAMPO;2024-08-21;8;2024;12;Interior de MG;INJURIA RACIAL;S;2
310030;ABRE-CAMPO;2024-09-02;9;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-09-03;9;2024;12;Interior de MG;OUTRAS ACOES DEFESA SOCIAL;S;1
310030;ABRE-CAMPO;2024-09-06;9;2024;12;Interior de MG;INJURIA;S;1
310030;ABRE-CAMPO;2024-09-20;9;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-09-24;9;2024;12;Interior de MG;MAUS TRATOS;S;1
310030;ABRE-CAMPO;2024-09-27;9;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-09-28;9;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-09-29;9;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-10-09;10;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-10-09;10;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-10-13;10;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-10-16;10;2024;12;Interior de MG;AMEACA;S;3
310030;ABRE-CAMPO;2024-10-17;10;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-11-02;11;2024;12;Interior de MG;PERSEGUICAO;S;1
310030;ABRE-CAMPO;2024-11-05;11;2024;12;Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA DOMESTICA);S;1
310030;ABRE-CAMPO;2024-11-05;11;2024;12;Interior de MG;OUTROS INFRACOES C/ A PESSOA;S;1
310030;ABRE-CAMPO;2024-11-09;11;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-11-10;11;2024;12;Interior de MG;SEQUESTRO E CARCERE PRIVADO;S;1
310030;ABRE-CAMPO;2024-11-10;11;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-11-20;11;2024;12;Interior de MG;VIOLENCIA PSICOLOGICA;S;1
310030;ABRE-CAMPO;2024-11-24;11;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310030;ABRE-CAMPO;2024-11-29;11;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-12-03;12;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-12-06;12;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-12-14;12;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-12-15;12;2024;12;Interior de MG;VIOLACAO DE DOMICILIO;S;1
310030;ABRE-CAMPO;2024-12-18;12;2024;12;Interior de MG;AMEACA;S;1
310030;ABRE-CAMPO;2024-12-25;12;2024;12;Interior de MG;LESAO CORPORAL;S;1
310030;ABRE-CAMPO;2024-12-27;12;2024;12;Interior de MG;PERSEGUICAO;S;1
310030;ABRE-CAMPO;2024-12-28;12;2024;12;Interior de MG;AMEACA;S;1
310040;ACAIACA;2024-01-02;1;2024;12;Interior de MG;AMEACA;S;1
310040;ACAIACA;2024-01-03;1;2024;12;Interior de MG;AMEACA;S;1
310040;ACAIACA;2024-01-11;1;2024;12;Interior de MG;AMEACA;S;1
310040;ACAIACA;2024-01-21;1;2024;12;Interior de MG;VIAS DE FATO / AGRESSAO;S;1
310040;ACAIACA;2024-02-05;2;2024;12;Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;S;1
