municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;natureza_delito;tentado_consumado;qtde_vitimas
310010;ABADIA DOS DOURADOS;2021-12-10;12;2021;10º Departamento - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;1
310010;ABADIA DOS DOURADOS;2021-12-11;12;2021;10º Departamento - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;1
310010;ABADIA DOS DOURADOS;2021-12-16;12;2021;10º Departamento - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;1
310010;ABADIA DOS DOURADOS;2021-12-20;12;2021;10º Departamento - Patos de Minas;3) Interior de MG;DIFAMACAO;CONSUMADO;1
310010;ABADIA DOS DOURADOS;2021-12-23;12;2021;10º Departamento - Patos de Minas;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
310020;ABAETE;2021-01-01;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-01-02;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-01-04;1;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-01-07;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-01-10;1;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-01-12;1;2021;7º Departamento - Divinópolis;3) Interior de MG;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;1
310020;ABAETE;2021-01-14;1;2021;7º Departamento - Divinópolis;3) Interior de MG;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
310020;ABAETE;2021-01-21;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-01-22;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-01-23;1;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-01-24;1;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-01-24;1;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-01-28;1;2021;7º Departamento - Divinópolis;3) Interior de MG;CALUNIA;CONSUMADO;1
310020;ABAETE;2021-01-28;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-01-31;1;2021;7º Departamento - Divinópolis;3) Interior de MG;DESOBEDIENCIA;CONSUMADO;1
310020;ABAETE;2021-01-31;1;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-02-01;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-02-02;2;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-02-03;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-02-06;2;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-02-06;2;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-02-06;2;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-02-08;2;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-02-09;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-02-10;2;2021;7º Departamento - Divinópolis;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA ;CONSUMADO;1
310020;ABAETE;2021-02-12;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-02-14;2;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-02-15;2;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-02-15;2;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-02-16;2;2021;7º Departamento - Divinópolis;3) Interior de MG;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
310020;ABAETE;2021-02-16;2;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-02-17;2;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-02-19;2;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-02-22;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-02-24;2;2021;7º Departamento - Divinópolis;3) Interior de MG;ESTUPRO;CONSUMADO;1
310020;ABAETE;2021-02-25;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-02-28;2;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-03;3;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-03-05;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-09;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-11;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-03-13;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-13;3;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-03-14;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-18;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-18;3;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-03-21;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-22;3;2021;7º Departamento - Divinópolis;3) Interior de MG;DANO;CONSUMADO;1
310020;ABAETE;2021-03-22;3;2021;7º Departamento - Divinópolis;3) Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;CONSUMADO;1
310020;ABAETE;2021-03-23;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-03-23;3;2021;7º Departamento - Divinópolis;3) Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;CONSUMADO;1
310020;ABAETE;2021-03-25;3;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-03-25;3;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-03-29;3;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-03-31;3;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-04-03;4;2021;7º Departamento - Divinópolis;3) Interior de MG;DANO;CONSUMADO;1
310020;ABAETE;2021-04-09;4;2021;7º Departamento - Divinópolis;3) Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;CONSUMADO;1
310020;ABAETE;2021-04-10;4;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-04-14;4;2021;7º Departamento - Divinópolis;3) Interior de MG;DIFAMACAO;CONSUMADO;1
310020;ABAETE;2021-04-16;4;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-04-18;4;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-04-21;4;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-04-29;4;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-04-30;4;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-05-03;5;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-05-13;5;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-05-14;5;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-05-15;5;2021;7º Departamento - Divinópolis;3) Interior de MG;INCENDIO;CONSUMADO;1
310020;ABAETE;2021-05-16;5;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-05-21;5;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-05-22;5;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-05-23;5;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-05-27;5;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-05-27;5;2021;7º Departamento - Divinópolis;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
310020;ABAETE;2021-06-04;6;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-06-05;6;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-06-07;6;2021;7º Departamento - Divinópolis;3) Interior de MG;DIFAMACAO;CONSUMADO;1
310020;ABAETE;2021-06-10;6;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-06-11;6;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-06-14;6;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-06-15;6;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-06-17;6;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-06-24;6;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-06-27;6;2021;7º Departamento - Divinópolis;3) Interior de MG;DIVULGACAO CENA ESTUPRO E IMAGEM NUDEZ, SEXO OU PO;CONSUMADO;1
310020;ABAETE;2021-06-27;6;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-06-29;6;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-06-30;6;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-07-04;7;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-07-09;7;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-07-11;7;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-07-11;7;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-07-12;7;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-07-17;7;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-07-18;7;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-07-22;7;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-07-24;7;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-07-28;7;2021;7º Departamento - Divinópolis;3) Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;CONSUMADO;1
310020;ABAETE;2021-07-30;7;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-07-31;7;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-08-03;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-08-06;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-08-10;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-08-12;8;2021;7º Departamento - Divinópolis;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
310020;ABAETE;2021-08-16;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-08-18;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-08-22;8;2021;7º Departamento - Divinópolis;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA ;CONSUMADO;1
310020;ABAETE;2021-08-24;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-08-25;8;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-08-28;8;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-08-29;8;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-08-29;8;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-08-31;8;2021;7º Departamento - Divinópolis;3) Interior de MG;DANO;CONSUMADO;1
310020;ABAETE;2021-09-04;9;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-09-09;9;2021;7º Departamento - Divinópolis;3) Interior de MG;ATEND. DENUNCIA DE INFRACOES CONTRA CRIANCAS E ADO;CONSUMADO;1
310020;ABAETE;2021-09-11;9;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-09-11;9;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-09-11;9;2021;7º Departamento - Divinópolis;3) Interior de MG;POSSE ILEGAL ARMA DE FOGO/ACESSÓRIO/MUNIÇÃO DE USO;CONSUMADO;1
310020;ABAETE;2021-09-12;9;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-09-14;9;2021;7º Departamento - Divinópolis;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA ;CONSUMADO;1
310020;ABAETE;2021-09-14;9;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-09-14;9;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-09-16;9;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-09-17;9;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-09-18;9;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
310020;ABAETE;2021-09-19;9;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-09-19;9;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-09-24;9;2021;7º Departamento - Divinópolis;3) Interior de MG;DIVULGACAO CENA ESTUPRO E IMAGEM NUDEZ, SEXO OU PO;CONSUMADO;1
310020;ABAETE;2021-09-26;9;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-09-27;9;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-10-01;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-01;10;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-10-02;10;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-10-03;10;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
310020;ABAETE;2021-10-06;10;2021;7º Departamento - Divinópolis;3) Interior de MG;INJURIA;CONSUMADO;1
310020;ABAETE;2021-10-06;10;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-10-07;10;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-10-08;10;2021;7º Departamento - Divinópolis;3) Interior de MG;DANO;CONSUMADO;1
310020;ABAETE;2021-10-11;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-14;10;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-10-22;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-22;10;2021;7º Departamento - Divinópolis;3) Interior de MG;PERSEGUICAO;CONSUMADO;1
310020;ABAETE;2021-10-23;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-25;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-26;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-30;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-10-30;10;2021;7º Departamento - Divinópolis;3) Interior de MG;DESCUMPRIMENTO DE MEDIDA PROTETIVA DE URGENCIA;CONSUMADO;1
310020;ABAETE;2021-10-30;10;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-10-30;10;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-10-31;10;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;2
310020;ABAETE;2021-10-31;10;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-10-31;10;2021;7º Departamento - Divinópolis;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
310020;ABAETE;2021-11-02;11;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-11-03;11;2021;7º Departamento - Divinópolis;3) Interior de MG;ABANDONO DE INCAPAZ;CONSUMADO;2
310020;ABAETE;2021-11-03;11;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-11-07;11;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310020;ABAETE;2021-11-09;11;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-11-09;11;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-11-10;11;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-11-10;11;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-11-11;11;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-11-13;11;2021;7º Departamento - Divinópolis;3) Interior de MG;FURTO;CONSUMADO;1
310020;ABAETE;2021-11-13;11;2021;7º Departamento - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310020;ABAETE;2021-11-14;11;2021;7º Departamento - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310020;ABAETE;2021-11-15;11;2021;7º Departamento - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
